SFR Z Mstar Xmol Mgas Mdm
0.000000e+00 0.000000e+00 0.000000e+00 1.597388e-05 2.147184e+04 6.392001e+05
0.000000e+00 0.000000e+00 0.000000e+00 7.847609e-06 1.757557e+04 6.628742e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.275457e-05 2.066717e+04 6.383743e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.375406e-05 2.286941e+04 6.237844e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.229186e-05 2.286941e+04 6.152508e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.895134e-05 2.685038e+04 5.888239e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.166984e-05 1.393340e+04 6.648011e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.225878e-05 1.516157e+04 6.513124e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.104150e-05 1.948135e+04 6.204811e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.115356e-05 1.901549e+04 6.224080e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.456783e-05 1.452631e+04 6.452563e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.538886e-05 1.668620e+04 6.147002e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.319476e-05 1.389105e+04 6.309417e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.155649e-05 1.931195e+04 5.948800e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.097785e-05 2.147184e+04 5.712059e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.167324e-05 2.214945e+04 5.621217e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.120140e-05 1.490747e+04 6.069923e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.380745e-05 1.308639e+04 6.124979e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.322974e-05 2.134478e+04 5.533128e+05
0.000000e+00 0.000000e+00 0.000000e+00 8.132592e-06 1.465336e+04 5.893744e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.917945e-05 2.956083e+04 4.798130e+05
0.000000e+00 0.000000e+00 0.000000e+00 8.592044e-06 1.410280e+04 5.756104e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.307420e-05 1.384870e+04 5.555150e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.207205e-05 1.291698e+04 5.590936e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.615216e-05 1.757557e+04 5.260600e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.134270e-05 1.478042e+04 5.326668e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.786339e-05 1.414516e+04 5.334926e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.438291e-05 2.481755e+04 4.588917e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.037382e-05 1.511922e+04 5.155994e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.162620e-05 1.410280e+04 5.100938e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.236713e-05 1.418751e+04 5.056893e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.156065e-05 2.062482e+04 4.619198e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.902954e-06 1.507687e+04 4.944028e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.043970e-06 1.418751e+04 4.635715e+05
1.453247e-04 7.702113e-05 1.371184e-06 1.054709e-02 5.363591e+06 4.777374e+07
1.163511e-04 1.709132e-04 1.732559e-06 2.018572e-02 2.983479e+06 3.413196e+07
1.170951e-04 6.917564e-04 2.204609e-06 8.444667e-02 1.903528e+06 2.798992e+07
2.846910e-05 2.095892e-05 1.456432e-07 4.452742e-03 1.872469e+06 1.751937e+07
3.988140e-07 0.000000e+00 0.000000e+00 7.332112e-05 1.068340e+06 1.441889e+07
1.827472e-05 5.251269e-05 1.835960e-07 9.811065e-03 1.139418e+06 1.377446e+07
8.007110e-07 0.000000e+00 0.000000e+00 6.870571e-05 9.958359e+05 1.258855e+07
0.000000e+00 0.000000e+00 0.000000e+00 4.715333e-05 1.065926e+06 1.193917e+07
7.432651e-06 2.392362e-05 5.809507e-08 4.148068e-03 7.450179e+05 9.336946e+06
3.391993e-06 2.076728e-06 5.984363e-09 4.575539e-04 7.757837e+05 7.057628e+06
0.000000e+00 0.000000e+00 0.000000e+00 5.812601e-05 6.507195e+05 7.519823e+06
4.580273e-06 1.077083e-05 2.534849e-08 2.155749e-03 6.929969e+05 7.190038e+06
1.400868e-05 2.314541e-04 3.211336e-07 4.911671e-02 4.668999e+05 7.711418e+06
8.125771e-06 1.183735e-04 1.489200e-07 2.728165e-02 4.434154e+05 7.359060e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.439291e-05 5.410733e+05 6.700590e+06
7.261664e-06 7.702320e-05 1.040936e-07 1.594047e-02 4.468126e+05 5.890716e+06
0.000000e+00 0.000000e+00 0.000000e+00 4.187656e-05 4.469276e+05 5.569464e+06
1.743507e-06 1.222599e-06 9.369208e-10 2.229601e-04 4.070764e+05 5.161500e+06
0.000000e+00 2.136392e-05 0.000000e+00 3.270041e-03 3.048084e+05 5.310151e+06
2.335362e-06 2.147258e-05 2.185995e-08 5.261536e-03 3.578345e+05 4.348322e+06
2.809870e-07 8.102286e-07 3.665114e-09 4.528808e-04 3.427451e+05 4.356856e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.875378e-05 2.508436e+05 4.850984e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.247390e-05 2.628712e+05 4.414940e+06
5.729333e-06 1.387847e-04 1.174420e-07 4.453262e-02 2.786122e+05 4.183430e+06
0.000000e+00 8.576244e-04 0.000000e+00 1.305454e-01 2.317936e+05 4.024318e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.300297e-05 2.351314e+05 3.934577e+06
0.000000e+00 0.000000e+00 0.000000e+00 5.902732e-05 2.917544e+05 3.523033e+06
0.000000e+00 0.000000e+00 0.000000e+00 4.055519e-05 1.898585e+05 3.411545e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.503012e-05 1.864704e+05 3.266197e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.072364e-05 1.667350e+05 3.353461e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.591315e-05 1.485665e+05 3.322629e+06
9.941661e-08 1.307919e-06 0.000000e+00 7.232412e-05 2.078575e+05 2.865940e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.756098e-05 1.695301e+05 2.894569e+06
0.000000e+00 3.521223e-03 0.000000e+00 4.422205e-02 1.779100e+05 2.808406e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.768499e-05 1.356071e+05 3.042394e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.139049e-05 1.576295e+05 2.890440e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.442260e-05 1.354377e+05 2.769041e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.403904e-05 1.230713e+05 2.543587e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.304670e-05 1.079944e+05 2.479172e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.297917e-05 1.265441e+05 2.236925e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.061852e-05 1.359460e+05 2.158470e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.466479e-05 1.148129e+05 2.247110e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.390410e-05 1.213773e+05 2.175262e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.705462e-05 1.146012e+05 2.190953e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.512147e-05 9.037653e+04 2.302992e+06
0.000000e+00 0.000000e+00 0.000000e+00 4.215801e-05 1.364965e+05 1.986420e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.564570e-05 9.927019e+04 2.156819e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.298436e-05 8.834369e+04 2.211049e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.145980e-05 1.082486e+05 1.970179e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.551771e-05 8.927541e+04 2.026611e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.689450e-05 8.669201e+04 1.966325e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.100772e-05 9.677149e+04 1.881814e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.135226e-05 7.902652e+04 1.887044e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.137796e-05 8.897895e+04 1.813820e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.162309e-05 7.618902e+04 1.867224e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.033123e-05 7.398678e+04 1.859241e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.348255e-05 8.448977e+04 1.725455e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.281496e-05 6.433081e+04 1.794550e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.969501e-05 8.948716e+04 1.593596e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.626102e-05 5.776644e+04 1.745275e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.054707e-05 5.823230e+04 1.697101e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.676320e-05 6.970936e+04 1.622225e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.601584e-05 6.488137e+04 1.613141e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.332225e-05 5.323491e+04 1.657186e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.871496e-05 8.504033e+04 1.392091e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.784824e-05 5.535245e+04 1.558360e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.949410e-05 5.984163e+04 1.503029e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.865153e-05 6.132390e+04 1.467518e+06
0.000000e+00 1.022054e-02 0.000000e+00 1.282886e-01 4.278714e+04 1.542118e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.625742e-05 4.501886e+04 1.510461e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.882349e-05 5.331961e+04 1.418242e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.514731e-05 4.463770e+04 1.450450e+06
0.000000e+00 0.000000e+00 0.000000e+00 9.485069e-06 5.124442e+04 1.356855e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.451326e-05 6.653305e+04 1.257204e+06
0.000000e+00 0.000000e+00 0.000000e+00 9.961943e-06 3.684516e+04 1.404754e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.641162e-05 4.243546e+04 1.335383e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.327427e-05 4.590823e+04 1.294642e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.000488e-05 5.014330e+04 1.260782e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.728191e-05 4.459535e+04 1.296293e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.085625e-05 4.734815e+04 1.278125e+06
0.000000e+00 9.840365e-03 0.000000e+00 1.235138e-01 4.329392e+04 1.300423e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.305732e-05 4.878808e+04 1.258030e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.360068e-05 4.349423e+04 1.292164e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.708849e-05 3.883565e+04 1.297119e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.472921e-05 3.455822e+04 1.316114e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.134974e-05 4.561177e+04 1.241237e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.412945e-05 5.721588e+04 1.161957e+06
0.000000e+00 1.015450e-02 0.000000e+00 1.274627e-01 3.981842e+04 1.245091e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.007850e-05 4.654349e+04 1.198294e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.557679e-05 3.269479e+04 1.273996e+06
0.000000e+00 0.000000e+00 0.000000e+00 9.692111e-06 2.901027e+04 1.261608e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.029692e-05 4.188490e+04 1.167738e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.181658e-05 3.904740e+04 1.152322e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.611900e-05 5.031271e+04 1.076620e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.126812e-05 3.515113e+04 1.171316e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.574301e-05 3.256774e+04 1.130850e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.399887e-05 3.481233e+04 1.104974e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.618192e-05 3.731102e+04 1.077170e+06
0.000000e+00 3.782220e-03 0.000000e+00 4.748242e-02 3.211722e+04 1.099468e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.181343e-05 4.298602e+04 1.018536e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.503714e-05 4.006382e+04 1.022940e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.654656e-05 3.832744e+04 1.013856e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.602980e-05 3.515113e+04 1.024317e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.958017e-05 3.176307e+04 1.038907e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.962188e-05 3.421942e+04 1.013856e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.732430e-05 3.688751e+04 9.802720e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.707930e-05 3.256774e+04 1.003946e+06
0.000000e+00 0.000000e+00 0.000000e+00 9.515239e-06 3.100076e+04 1.007800e+06
0.000000e+00 6.462971e-03 0.000000e+00 8.113145e-02 2.886442e+04 1.007249e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.479765e-05 3.108546e+04 9.799967e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.940634e-05 2.998434e+04 9.764181e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.634758e-05 3.464292e+04 9.323733e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.351832e-05 3.553229e+04 8.982386e+05
0.000000e+00 1.037412e-02 0.000000e+00 1.302157e-01 2.718245e+04 9.298958e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.435686e-05 2.447874e+04 9.464126e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.273564e-05 3.409236e+04 8.773173e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.311708e-05 2.994199e+04 9.015419e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.725058e-05 2.426699e+04 9.298958e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.498885e-05 2.757035e+04 8.930082e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.518294e-05 2.452109e+04 8.990644e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.075768e-05 2.566456e+04 8.880532e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.679557e-05 2.104833e+04 9.092498e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.246868e-05 2.956083e+04 8.473118e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.837284e-05 2.418229e+04 8.806207e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.736738e-05 3.654871e+04 7.884018e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.247141e-05 2.261531e+04 8.781431e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.987061e-05 3.091606e+04 8.068456e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.217753e-05 2.727389e+04 8.258399e+05
0.000000e+00 0.000000e+00 0.000000e+00 8.835443e-06 1.956605e+04 8.723622e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.152730e-05 2.333527e+04 8.437331e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.215109e-05 2.380113e+04 8.324467e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.085656e-05 1.956605e+04 8.525421e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.128124e-05 1.914254e+04 8.500646e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.157523e-05 1.816848e+04 8.247388e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.585058e-06 2.375878e+04 7.839974e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.890832e-05 2.786680e+04 7.567447e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.486221e-05 2.566456e+04 7.683064e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.253695e-05 2.164124e+04 7.850985e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.823577e-05 2.566456e+04 7.545424e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.482748e-05 1.825318e+04 7.996883e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.267160e-05 1.744851e+04 7.906041e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.608247e-05 2.570691e+04 7.363739e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.530917e-05 2.007426e+04 7.729862e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.751051e-05 3.028079e+04 7.027898e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.425895e-05 2.227650e+04 7.482110e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.330848e-05 1.596624e+04 7.837221e+05
0.000000e+00 0.000000e+00 0.000000e+00 8.364939e-06 1.609329e+04 7.413290e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.149335e-05 2.104833e+04 7.735367e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.151961e-05 1.825318e+04 7.476604e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.924449e-05 3.400766e+04 6.372732e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.573510e-05 1.719441e+04 7.556435e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.740033e-05 1.935430e+04 7.294919e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.275184e-05 1.533098e+04 7.435312e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.147467e-05 1.473807e+04 7.462840e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.532135e-05 1.838023e+04 7.038909e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.010640e-05 1.537333e+04 7.160032e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.230030e-05 1.719441e+04 6.997617e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.510655e-06 1.973546e+04 6.821438e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.264987e-05 2.337762e+04 6.579191e+05
0.000000e+00 0.000000e+00 0.000000e+00 8.119172e-06 1.685560e+04 6.923291e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.674185e-05 1.795672e+04 6.848966e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.489309e-05 1.613564e+04 6.926044e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.840212e-05 3.519348e+04 5.645992e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.257037e-05 1.452631e+04 6.948067e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.517542e-05 1.389105e+04 6.964583e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.306246e-06 1.740616e+04 6.689303e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.111409e-05 1.990486e+04 6.471832e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.173414e-05 2.045542e+04 6.416776e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.259074e-05 1.715206e+04 6.625989e+05
0.000000e+00 0.000000e+00 0.000000e+00 8.047840e-06 1.749087e+04 6.543405e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.778369e-05 2.049777e+04 6.314923e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.232662e-05 3.205953e+04 5.508352e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.225016e-05 2.299646e+04 6.031384e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.151305e-06 1.926960e+04 6.221328e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.786688e-05 1.528862e+04 6.471832e+05
0.000000e+00 5.955712e-05 0.000000e+00 7.567883e-04 1.456877e+04 6.419529e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.197597e-05 1.465336e+04 6.345203e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.358202e-05 1.380635e+04 6.113968e+05
0.000000e+00 1.089762e-04 0.000000e+00 1.378804e-03 1.592411e+04 6.251608e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.100992e-05 1.507687e+04 6.119474e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.378354e-05 1.274758e+04 6.171777e+05
0.000000e+00 0.000000e+00 0.000000e+00 8.043300e-06 1.795672e+04 5.714812e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.397857e-05 1.317109e+04 5.965317e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.204102e-05 1.334049e+04 5.913014e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.012010e-06 1.681325e+04 5.623970e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.297209e-05 2.524106e+04 5.048635e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.273154e-05 1.596624e+04 5.458802e+05
2.926029e-04 1.049325e-04 2.091056e-06 1.375912e-02 5.803829e+06 5.222199e+07
1.581522e-04 2.014242e-04 2.438413e-06 2.161904e-02 3.473026e+06 4.109930e+07
1.074678e-04 5.007817e-04 2.792625e-06 1.107588e-01 1.743474e+06 2.896909e+07
4.629914e-05 4.316578e-05 3.230620e-07 7.849189e-03 2.094212e+06 1.922363e+07
3.405881e-05 1.383814e-04 6.676705e-07 2.388826e-02 1.491396e+06 1.816710e+07
2.021990e-06 2.087355e-06 1.206653e-08 1.765042e-04 1.378690e+06 1.667811e+07
9.747595e-07 2.667010e-07 1.003516e-09 1.386300e-04 1.229401e+06 1.533695e+07
3.169647e-07 0.000000e+00 0.000000e+00 8.226787e-05 1.333837e+06 1.283576e+07
1.775620e-05 6.975469e-05 2.471167e-07 1.427060e-02 1.154281e+06 1.287567e+07
8.035779e-06 4.029291e-05 1.020936e-07 7.858358e-03 8.002249e+05 1.032740e+07
0.000000e+00 0.000000e+00 0.000000e+00 4.220428e-05 8.428649e+05 9.088368e+06
1.687214e-05 1.511798e-05 4.891009e-08 1.506111e-03 8.598635e+05 8.255646e+06
0.000000e+00 0.000000e+00 0.000000e+00 8.622405e-05 7.815833e+05 8.265006e+06
1.015415e-05 2.036964e-05 5.648700e-08 4.677234e-03 7.896131e+05 7.938524e+06
7.870128e-08 0.000000e+00 0.000000e+00 6.845130e-05 6.482632e+05 8.105068e+06
1.207829e-05 3.035800e-04 3.804610e-07 5.685847e-02 4.417094e+05 7.690221e+06
8.523061e-06 1.516598e-04 1.880807e-07 3.488694e-02 4.251035e+05 7.794002e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.314547e-05 4.323589e+05 6.259041e+06
7.115359e-06 1.177947e-04 1.469592e-07 2.475021e-02 4.262158e+05 5.963665e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.716930e-05 4.049580e+05 6.028907e+06
1.241421e-06 4.462932e-06 6.974958e-09 4.556245e-04 4.561201e+05 5.497066e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.808972e-05 3.505373e+05 5.602773e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.039467e-05 3.017492e+05 5.496240e+06
9.565524e-07 5.156822e-06 7.515103e-09 1.020096e-03 3.969562e+05 4.745001e+06
1.600653e-06 3.055853e-05 3.321411e-08 7.953808e-03 3.562309e+05 4.626355e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.563048e-05 3.058996e+05 4.641771e+06
7.083933e-06 2.505905e-03 1.436529e-07 5.132664e-02 2.716446e+05 4.312811e+06
0.000000e+00 3.824641e-05 0.000000e+00 2.451504e-03 2.379068e+05 4.423199e+06
0.000000e+00 0.000000e+00 0.000000e+00 7.284446e-05 3.253386e+05 3.731971e+06
0.000000e+00 0.000000e+00 0.000000e+00 4.500544e-05 2.403829e+05 4.123144e+06
0.000000e+00 1.877691e-03 0.000000e+00 1.192449e-01 2.268022e+05 3.989082e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.450949e-05 1.995144e+05 3.759774e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.827187e-05 1.803295e+05 3.678291e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.819885e-05 1.775768e+05 3.644707e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.966329e-05 2.039613e+05 3.441275e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.598904e-05 1.973546e+05 3.475960e+06
1.972965e-08 8.841689e-06 0.000000e+00 1.341414e-04 2.375455e+05 3.136540e+06
0.000000e+00 8.647411e-04 0.000000e+00 5.492929e-02 1.938658e+05 2.954580e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.533638e-05 1.668620e+05 3.118372e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.829602e-05 1.594930e+05 3.076254e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.933850e-05 1.763486e+05 2.927878e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.711887e-05 1.498794e+05 2.923749e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.722099e-05 1.248924e+05 2.775373e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.490192e-05 1.292545e+05 2.689761e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.500710e-05 1.221396e+05 2.641587e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.599237e-05 1.357342e+05 2.461829e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.522362e-05 1.371318e+05 2.411453e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.882653e-05 1.080791e+05 2.422464e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.856571e-05 1.121025e+05 2.375391e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.348590e-05 1.177775e+05 2.333548e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.268933e-05 8.677671e+04 2.103965e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.033259e-05 8.194873e+04 1.986420e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.297121e-05 8.321925e+04 1.951735e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.303019e-05 7.911123e+04 1.961920e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.498150e-05 9.118119e+04 1.853735e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.236011e-05 7.957708e+04 1.924207e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.808429e-05 8.724257e+04 1.794000e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.570023e-05 7.203865e+04 1.861168e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.057728e-05 7.195395e+04 1.856213e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.960281e-05 9.630563e+04 1.688567e+06
0.000000e+00 1.541399e-03 0.000000e+00 9.786408e-02 5.840525e+04 1.878235e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.406712e-05 6.365320e+04 1.879612e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.993953e-05 5.916402e+04 1.851258e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.194234e-05 9.804202e+04 1.560012e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.944777e-05 6.729536e+04 1.691320e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.412015e-05 5.929107e+04 1.723803e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.206409e-05 5.772409e+04 1.721601e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.807220e-05 6.636365e+04 1.605158e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.744145e-05 7.072577e+04 1.574877e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.670343e-05 7.042932e+04 1.572950e+06
